weight4,setup4,speed4,weight3,setup3,speed3,weight2,setup2,speed2,weight1,setup1,speed1,wind_dir,wind_speed,
97,S1,41,65,75,32,91,X,46,X,X,X,297,10,
80,X,39,87,X,42,60,80,42,88,X,50,311,9.4,
50,80,35,63,73,30,60,80,30,85,S1,30,318,10,
88,S1,26,42,82,25,38,88,42,95,S1,30,320,10.6,
X,X,X,70,X,25,66,76,31,79,X,29,335,9.9,
57,77,32,59,79,35,63,73,32,57,77,23,301,7.6,
82,X,32,86,S1,27,98,S1,32,71,X,30,330,10.1,
X,X,X,59,89,30,89,X,25,61,81,22,355,13.4,
75,X,36,73,83,30,72,82,32,101,S1,36,310,13.2,
69,79,32,87,S1,32,50,80,34,78,X,34,324,7.9,
111,SO2,32,81,X,34,62,82,34,89,S1,35,328,12.1,
61,81,31,82,X,30,90,S1,27,120,SO2,27,324,11.5,
60,90,29,87,X,34,111,S1,36,104,S1,32,326,11.2,
67,87,34,90,X,37,85,X,39,80,X,36,2,10.5,
77,X,34,56,76,35,103,S1,40,77,X,36,334,10.6,
X,X,X,72,X,32,77,X,35,65,75,31,18,10.2,
51,81,28,73,X,26,66,76,26,66,76,24,333,9.2,
101,S1,38,103,S1,35,71,81,35,105,S1,37,319,9.1,
114,SO2,26,79,X,34,38,88,35,53,83,37,323,9.3,
65,85,34,94,S1,35,66,86,35,111,S1,37,339,8.9,
82,X,35,58,78,32,70,80,32,93,S1,30,328,10.4,
55,85,26,112,S1,30,85,X,28,X,X,X,309,10.8,
85,X,37,30,90,31,47,87,34,72,82,37,309,12.7,
115,S1,37,80,X,34,77,87,34,47,87,32,319,11,
63,83,40,93,S1,36,37,87,32,75,85,37,312,10,
119,S02,34,56,86,34,58,88,35,85,X,39,6,10.9,
32,82,37,84,X,37,65,75,34,58,78,33,320,10.6,
61,81,34,76,X,32,49,79,29,66,76,30,341,8.3,
57,77,34,60,80,36,65,75,34,80,X,37,340,12.4,
90,S1,2,72,X,30,68,78,30,61,81,32,321,12.9,
83,X,34,61,81,34,62,82,32,116,S1,32,346,9.9,
72,82,34,70,80,32,86,X,37,65,75,32,327,12.3,
X,X,X,79,X,30,65,85,32,X,X,X,335,10.2,
76,X,36,77,X,34,111,S1,39,91,S1,34,300,10.4,
79,X,34,48,78,35,74,X,34,84,X,38,318,10.1,
112,S1,36,75,X,34,83,X,36,65,75,34,320,12,
53,73,29,54,74,30,34,74,21,72,X,25,329,9,
117,SO2,37,69,79,34,93,S1,34,69,79,36,328,8.5,
50,80,36,47,87,34,90,X,29,79,X,25,295,9.1,
86,X,36,99,S1,38,89,X,36,60,80,27,330,9.7,
87,X,32,47,87,35,95,S1,30,98,S1,28,320,9.5,
95,S1,33,57,87,35,64,84,33,70,80,30,321,10.7,
69,79,26,92,S1,28,70,80,28,74,84,29,321,8.8,
73,83,39,93,S1,29,108,S1,45,79,X,35,346,9.5,
95,S1,35,70,80,31,78,X,30,X,X,X,310,8.3,
84,X,35,84,X,29,86,X,36,114,S1,39,13,7.6,
82,X,36,55,85,34,73,83,30,43,83,31,321,10.3,
X,X,X,74,84,33,44,84,32,61,81,32,309,9.9,
102,S1,42,64,84,40,109,S1,37,X,X,X,316,11.3,
104,S1,38,102,S1,42,50,80,37,111,S1,43,307,9.8,
X,X,X,57,77,33,50,80,33,78,X,44,341,7.2,
90,S1,29,55,85,31,58,78,30,71,81,30,303,7.8,
46,86,28,93,S1,31,84,X,34,108,S1,35,310,7.1,
87,X,46,79,X,35,70,80,28,X,X,X,308,8.9,
56,86,36,62,82,35,48,88,36,95,S1,30,302,9.5,
103,S1,36,62,82,34,53,83,32,90,S1,30,312,9.7,
91,S1,30,91,S1,31,69,79,32,96,S1,33,314,7.3,
79,X,27,74,84,37,81,X,37,81,X,27,308,7.4,
71,81,34,81,X,37,88,X,40,51,81,30,312,6.3,
X,X,X,52,82,30,86,X,39,54,84,28,328,6.1,
X,X,X,85,X,31,42,82,30,66,86,33,304,7.8,
X,X,X,67,87,30,69,89,31,87,X,30,328,8.7,
91,X,42,47,87,38,36,96,37,116,S1,42,313,9.8,
80,90,35,69,89,34,59,89,35,85,X,38,336,7.1,
45,85,38,95,X,47,60,90,36,81,91,41,343,5.7,
59,79,31,70,80,26,59,79,33,75,85,31,335,6.7,
X,X,X,76,86,35,67,87,35,75,85,31,303,5.7,
X,X,X,60,80,32,60,80,33,95,S1,35,331,8.9,
X,X,X,68,88,35,64,84,32,55,85,30,314,7.4,
110,S1,43,48,88,39,71,81,37,78,88,38,347,8.4,
X,X,X,59,89,39,56,86,39,69,89,39,306,5.1,
62,82,36,62,82,30,59,89,37,68,88,40,318,8.7,
59,89,39,102,S1,32,52,82,32,X,X,X,317,10.3,
91,S1,37,85,X,37,66,86,28,82,X,28,300,11.2,
92,S1,32,97,S1,30,67,87,34,87,X,32,305,12.2,
X,X,X,80,X,37,40,80,32,87,X,44,318,12.7,
X,X,X,74,84,34,70,80,29,58,88,34,307,10.1,
95,S1,36,65,85,37,56,86,35,76,86,33,328,8.9,
66,86,38,100,S1,40,56,86,34,78,88,38,299,10.5,
80,X,36,54,84,35,55,85,29,81,X,29,311,10.1,
69,89,35,75,85,35,55,85,35,71,81,29,302,10.4,
58,88,35,55,85,33,84,X,40,59,89,40,298,10.2,
82,X,39,88,X,39,62,82,37,61,81,35,309,8.8,
88,X,40,70,80,36,40,80,28,77,87,37,309,9,
X,X,X,93,S1,35,100,S1,35,74,94,POP,311,9.1,
70,80,38,58,88,44,93,S1,41,58,88,83,304,7.7,
56,86,37,116,SO2,36,35,95,40,99,S1,42,302,7.7,
X,X,X,60,80,34,68,88,37,52,82,35,311,7.9,
X,X,X,X,X,X,86,X,35,62,82,37,309,10.2,
63,73,32,69,X,34,96,S1,36,X,X,X,306,8.5,
60,70,33,63,73,29,55,75,33,X,X,X,293,8.5,
103,S1,40,82,X,47,99,S1,42,64,74,31,320,7,
54,84,42,87,S1,36,60,80,36,85,X,40,316,7.7,
X,X,X,X,X,X,64,84,40,87,S1,37,300,8.3,
56,86,39,61,81,43,59,89,37,61,81,39,324,5,
X,X,X,X,X,X,X,X,X,87,S1,30,309,7,
73,83,37,101,S1,40,103,S1,42,86,X,47,319,5.5,
67,87,51,80,X,45,52,82,45,55,85,45,300,7.9,
86,S1,28,67,77,39,87,S1,40,71,X,39,325,6.8,
X,X,X,X,X,X,71,X,,64,84,,318,6.5,
76,X,34,81,X,44,88,S1,34,89,S1,42,314,6,
67,77,40,74,X,45,59,79,41,85,S1,41,319,6.6,
72,X,40,85,S1,37,83,S1,37,56,76,39,309,6.5,
71,X,38,99,SO2,34,72,X,43,54,74,38,319,7,
90,SO2,28,79,S1,36,62,72,43,97,SO2,34,302,6.1,
X,X,X,45,75,37,104,SO2,39,53,73,44,303,6.6,
79,S1,35,52,72,38,51,71,35,53,73,38,308,6.1,
51,71,37,67,X,37,67,X,41,65,75,31,313,6.9,
97,SO2,33,78,S1,28,68,X,43,108,SO2,43,305,5.6,
77,S1,37,80,S1,37,70,X,45,115,SN2,38,312,5.6,
X,X,X,95,SO2,34,52,72,40,97,SO2,34,317,5.4,
74,S1,36,80,S1,37,66,X,38,X,X,X,326,5,
74,S1,38,60,70,37,74,S1,36,54,64,34,332,4.1,
110,SN2,33,59,69,33,79,S1,36,58,68,33,340,3.6,
64,X,37,72,S1,36,78,S1,37,64,X,41,317,3.7,
95,SO2,39,103,SO2,37,82,S1,34,106,SO2,38,313,4.4,
65,X,40,74,S1,32,88,S1,35,X,X,X,311,4.9,
94,SO2,34,73,S1,26,62,X,36,89,S1,41,318,4.4,
100,SO2,34,46,66,41,61,X,41,59,69,28,307,5.1,
66,X,34,X,X,X,83,S1,34,X,X,X,311,4.8,
52,72,36,62,72,36,59,69,34,95,S1,40,337,4.6,
74,S1,31,75,S1,30,75,S1,36,57,67,39,307,4.4,
86,S1,33,77,S1,33,56,66,31,66,X,41,310,4.1,
100,SO2,33,63,X,33,83,S1,32,80,S1,35,318,4.6,
63,X,33,52,72,35,59,69,37,84,S1,37,304,3.3,
80,S1,34,76,S1,34,41,71,32,67,X,40,312,3.9,
91,S1,39,59,69,38,62,X,37,X,X,X,307,4,
X,X,X,72,S1,32,69,X,38,66,X,38,297,4.1,
101,SO2,38,76,S1,40,87,S1,33,71,S1,24,314,3.2,
X,X,X,62,X,33,96,S1,33,94,S1,43,309,3.1,
X,X,X,55,65,30,55,65,35,55,65,30,314,2.6,
X,X,X,X,X,X,58,68,29,92,S1,41,314,2.9,
49,69,35,61,71,35,85,S1,38,X,X,X,319,2.1,
74,S1,27,96,S1,36,85,S1,36,90,S1,36,297,2.6,
TW50,X,32,TW50,X,28,TW50,X,24,TW50,X,36,310,5.1,
71,X,38,108,SO2,38,75,S1,20,61,71,35,326,6.4,
117,SO2,45,102,SO2,35,56,76,40,80,S1,30,324,6,
100,SO2,29,75,X,35,78,X,40,X,X,X,321,5,
X,X,X,80,S1,32,68,X,28,84,S1,30,341,4.4,
64,74,37,75,X,42,76,X,39,X,X,X,307,4.8,
65,75,26,65,75,35,70,X,25,65,75,32,309,5.1,
84,S1,36,55,75,32,64,74,38,X,X,X,323,6.4,
X,X,X,63,73,35,58,78,45,67,77,32,337,3.8,
93,S1,40,111,SO2,40,84,S1,30,77,X,42,356,5.5,
82,S1,32,54,74,35,51,71,29,81,S1,28,305,5.2,
107,SO2,30,61,71,32,41,71,30,97,S1,40,311,5,
X,X,X,91,S1,41,83,S1,35,87,S1,35,348,4.2,
X,X,X,X,X,X,72,X,34,93,S1,36,358,5.3,
85,S1,38,61,71,31,75,X,38,92,S1,42,316,5.5,
67,77,38,55,75,36,73,X,28,63,73,31,313,5,
67,77,38,83,S1,36,60,70,30,88,S1,36,323,4.4,
90,S1,35,67,77,36,95,S1,43,106,SO2,36,305,5.3,
77,X,40,104,SO2,36,50,70,32,44,74,32,317,5.4,
71,X,31,93,S1,38,55,75,38,X,X,X,317,6.4,
X,X,X,60,70,33,55,75,35,42,72,28,335,5.9,
60,70,33,78,X,45,95,S1,39,86,S1,33,347,4.5,
84,S1,32,63,73,36,59,79,40,98,S1,43,296,5.4,
56,76,36,30,70,35,40,70,35,117,SO2,39,318,4.9,
X,X,X,54,74,36,58,78,38,67,77,31,302,4.4,
100,S1,42,79,S1,32,88,S1,30,X,X,X,314,4.7,
66,76,30,57,77,36,70,X,42,57,77,39,313,4.5,
94,S1,46,57,77,44,64,74,30,106,SO2,30,315,5,
94,S1,34,103,SO2,32,78,X,44,88,S1,32,292,6.5,
91,S1,38,48,78,38,54,74,28,76,X,37,307,6.5,
77,X,32,78,X,42,75,X,45,X,X,X,309,6.4,
X,X,X,53,73,35,80,S1,20,43,73,25,313,6,
92,S1,36,97,S1,28,81,S1,28,70,X,31,337,6.3,
71,X,40,101,S1,39,70,X,36,98,S1,41,298,4.2,
70,X,37,58,78,42,54,74,34,64,74,31,327,7.1,
85,S1,38,66,76,35,66,76,30,69,79,38,326,6.7,
X,X,X,81,X,42,38,78,36,57,77,31,8,4.5,
86,S1,36,51,71,29,56,76,39,58,78,40,316,6.9,
60,70,30,62,72,30,71,X,38,82,S1,30,334,6.2,
60,70,36,71,X,40,61,71,23,80,X,40,321,5.6,
X,X,X,101,S1,44,107,SO2,30,61,71,26,346,4.9,
74,X,34,45,75,36,74,X,34,65,75,34,296,6.4,
73,X,34,58,78,35,39,79,39,82,X,37,319,4.7,
89,S1,34,48,78,40,80,X,44,77,X,36,308,6.3,
53,73,30,58,78,38,52,72,36,65,75,28,321,5.9,
68,78,37,64,74,29,83,S1,32,63,73,29,309,6.6,
75,X,37,70,X,31,60,80,38,100,S1,39,307,6.4,
70,X,26,68,78,35,111,SO2,35,93,S1,39,301,6.5,
81,X,35,89,S1,40,52,82,40,90,S1,35,308,6.6,
79,X,32,67,77,35,52,82,39,57,77,42,324,5.5,
X,X,X,77,X,35,62,72,33,93,S1,40,301,6.1,
X,X,X,73,X,37,81,X,44,96,S1,37,314,7.5,
66,76,38,54,74,31,59,79,38,60,70,27,351,7,
69,79,36,85,S1,32,70,X,42,70,X,46,327,6.6,
54,74,36,82,S1,28,X,X,X,66,76,33,342,7,
X,X,X,76,X,33,64,74,31,70,X,41,337,7.7,
X,X,X,81,X,30,85,S1,32,69,79,40,314,8.5,
63,73,33,55,75,23,61,71,33,73,X,38,311,8.5,
70,X,32,58,78,30,41,81,36,52,82,36,326,8.9,
63,83,40,62,82,36,60,80,36,63,83,40,320,8.8,
102,S1,31,69,79,32,86,S1,33,63,73,33,315,5.4,
X,X,X,79,X,38,77,X,41,98,S1,43,326,7.2,
X,X,X,106,S1,40,63,73,23,51,81,33,328,8.1,
X,X,X,X,X,X,50,80,32,88,S1,34,355,7.7,
X,X,X,93,S1,34,94,S1,36,76,X,41,320,8.3,
72,X,28,86,S1,25,88,S1,35,82,X,40,322,7.4,
61,71,32,48,78,39,61,71,35,54,74,30,317,8.4,
85,S1,38,78,X,41,92,S1,34,72,X,39,291,8,
77,X,37,91,S1,40,89,S1,34,68,78,40,308,8.7,
76,X,39,92,S1,40,62,72,30,85,S1,25,297,8.3,
X,X,X,X,X,X,59,79,30,66,76,36,295,7.8,
83,X,42,34,84,30,38,78,31,63,73,30,316,7.1,
51,81,37,43,83,32,88,S1,35,79,X,35,304,7.9,
50,80,37,44,84,35,63,73,32,101,S1,35,308,8.3,
105,S1,40,79,X,38,78,X,35,68,78,34,314,7,
84,S1,25,67,77,28,73,X,46,88,S1,19,301,7.4,
90,S1,37,87,S1,37,64,74,33,65,75,30,10,7.9,
72,X,38,78,X,45,77,X,46,55,85,41,320,5.9,
87,S1,36,66,76,29,95,S1,33,62,82,33,307,7.8,
81,S1,31,75,X,37,100,S1,41,82,S1,31,303,7.6,
67,77,35,68,78,35,62,82,41,62,82,35,306,6.3,
79,X,42,57,77,35,65,75,35,49,79,29,316,8,
61,81,38,77,X,32,56,76,32,102,S1,38,302,8.1,
89,S1,34,85,S1,30,86,S1,34,88,S1,34,310,9,
X,X,X,X,X,X,X,X,X,61,81,38,323,7.4,
87,S1,34,65,75,32,78,X,40,99,S1,40,280,7.4,
86,S1,33,75,X,40,77,X,33,87,S1,30,311,6.7,
62,82,42,44,84,39,57,77,39,53,83,39,296,6.3,
X,X,X,79,X,43,92,S1,38,86,S1,36,322,7.3,
102,S1,42,68,78,37,83,S1,37,83,S1,30,307,7.7,
65,75,33,114,SO2,34,85,S1,40,85,S1,34,286,6,
89,S1,42,107,S1,42,111,SO2,36,99,S1,38,301,6.5,
86,S1,37,82,S1,29,93,S1,37,111,SO2,33,304,5.8,
51,81,40,61,81,40,65,75,29,87,S1,37,299,7,
92,S1,40,77,X,42,50,80,40,X,X,X,308,6.1,
X,X,X,52,82,35,58,78,37,79,X,40,292,6.5,
50,80,35,68,78,36,66,76,35,48,78,31,311,6.4,
69,79,36,53,83,36,65,75,30,83,S1,35,319,6.8,
70,X,38,89,S1,37,66,76,31,X,X,X,327,5.7,
68,78,39,82,S1,33,49,79,33,66,76,31,319,6.6,
74,X,40,79,X,40,85,89,18,59,79,47,309,5,2
87,S1,33,89,S1,30,52,82,32,62,82,47,299,6.3,
72,X,44,101,S1,44,55,75,37,92,S1,37,310,5.6,
83,S1,36,64,74,36,56,76,38,72,X,32,299,6.3,
87,S1,38,77,X,42,72,X,39,66,76,35,321,6.5,
X,X,X,46,76,40,66,76,30,60,80,37,314,4.3,
X,X,X,99,S1,40,96,S1,35,73,X,40,300,5.7,
98,S1,35,60,80,42,65,75,33,76,X,43,297,5.2,
72,X,32,57,77,36,76,X,36,89,S1,36,309,5.3,
88,S1,36,67,X,35,67,X,34,65,75,35,348,4.6,
X,X,X,78,S1,37,77,S1,37,82,S1,32,308,5.1,
X,X,X,83,S1,35,72,X,37,72,X,39,290,5.5,
90,S1,44,68,X,30,53,73,36,51,71,32,307,4,
60,80,45,96,S1,36,50,80,37,89,S1,6,340,4.8,
80,S1,37,62,72,28,77,S1,31,90,S1,35,301,4.3,
94,S1,39,37,77,39,66,X,31,76,S1,32,314,4.5,
73,X,43,87,S1,32,75,X,37,83,S1,37,330,4.8,
50,80,43,97,S1,37,59,79,33,53,73,33,300,4.6,
X,X,X,X,X,X,104,S1,45,76,S1,28,315,5.3,
86,S1,34,104,S1,43,38,78,38,79,S1,34,294,5.5,
87,S1,37,110,SO2,30,71,X,41,34,74,41,304,5.7,
X,X,X,46,76,36,66,76,36,60,70,31,305,6.2,
87,S1,35,77,S1,30,70,X,38,80,S1,35,315,4.3,
48,78,31,88,S1,33,78,S1,33,61,71,35,320,5.3,
70,X,47,68,X,35,75,S1,25,X,X,X,318,4.6,
58,78,35,71,X,35,100,S1,34,74,S1,29,304,4.4,
80,S1,29,68,X,35,82,S1,35,78,S1,34,327,5.1,
64,74,40,96,S1,41,59,69,30,59,69,36,296,5,
X,X,X,94,S1,37,69,X,33,52,72,37,300,6.1,
60,70,36,79,S1,30,81,S1,33,87,S1,33,304,5.3,
78,S1,32,55,75,39,56,76,39,74,S1,30,300,4.8,
X,X,X,90,S1,35,63,73,30,50,70,30,309,6,
52,82,44,50,80,40,84,S1,32,93,S1,36,340,5,
68,78,30,80,S1,31,111,S1,47,X,X,X,302,3.5,
X,X,X,104,S1,44,68,X,41,74,X,43,311,5.5,
X,X,X,61,71,37,85,S1,40,66,76,37,323,4.2,
X,X,X,66,76,33,53,73,31,77,S1,31,325,4.3,
83,S1,35,59,69,39,55,75,31,82,S1,35,297,4.6,
X,X,X,X,X,X,71,X,40,64,74,36,302,5.1,
78,S1,37,102,S1,37,65,75,42,54,74,37,330,4.4,
65,75,30,83,S1,35,98,S1,40,92,S1,35,309,4.4,
101,S1,40,68,X,36,65,75,32,79,S1,36,293,4.3,
44,74,32,78,S1,32,54,74,40,X,X,X,328,5.6,
X,X,X,57,67,41,58,68,32,86,S1,36,302,4.4,
58,68,36,50,70,35,71,X,36,X,X,X,314,4.6,
112,SO2,32,44,74,32,87,S1,40,X,X,X,323,4.4,
87,S1,41,95,SO2,26,85,S1,39,67,X,39,312,5,
67,X,44,80,S1,32,51,71,37,93,SO2,26,311,3.9,
68,X,34,79,S1,32,71,X,40,87,S1,40,322,2.7,
76,S1,30,109,SO2,30,82,S1,40,86,S1,41,299,5.6,
54,74,46,61,71,34,56,76,45,78,S1,34,317,5.1,
50,70,32,78,S1,32,66,X,40,73,X,32,312,3.8,
50,70,38,68,X,38,116,SO2,38,90,S1,25,269,3.6,
88,S1,35,69,X,37,94,S1,40,76,X,40,283,3.5,
103,S1,46,59,69,40,71,X,41,86,S1,41,323,1.6,
73,X,37,63,73,39,68,X,40,X,X,X,314,3.1,
100,S1,42,106,SO2,38,81,S1,38,74,X,39,319,3.7,
67,X,31,67,X,45,95,S1,45,X,X,X,314,2.6,
110,SO2,34,66,X,38,62,72,39,82,S1,34,327,2.3,
X,X,X,78,S1,37,100,S1,44,94,S1,36,335,2.2,
55,75,43,109,SO2,40,54,74,36,78,S1,36,341,2.6,
81,S1,36,80,S1,36,69,X,31,85,S1,31,305,3.1,
85,S1,39,72,X,46,83,S1,46,X,X,X,317,3,
67,X,38,95,S1,34,88,S1,34,81,S1,33,327,3.5,
83,S1,36,105,SO2,32,70,X,38,87,S1,38,313,3.2,
101,S1,40,60,70,39,54,74,43,80,S1,42,311,3.1,
64,74,33,54,74,40,62,72,40,61,71,36,326,3.1,
84,S1,42,78,X,44,88,S1,40,75,X,33,312,3.1,
77,X,43,78,X,43,87,S1,28,89,S1,33,316,3.4,
94,S1,40,64,74,30,54,74,36,63,73,35,319,3.2,
83,S1,40,50,70,30,86,S1,39,65,75,39,319,2.9,
81,S1,30,59,79,42,64,74,42,49,79,38,317,2.9,
X,X,X,62,72,32,57,77,36,48,78,33,311,3.3,
72,X,36,82,S1,38,113,SO2,34,65,75,42,321,3.4,
102,S1,48,78,S1,36,53,73,37,71,X,38,345,2.5,
X,X,X,75,X,43,67,X,39,96,S1,42,323,3,
99,S1,44,90,S1,39,83,S1,34,67,X,39,336,2.8,
111,SO2,34,57,67,31,69,X,39,69,X,31,326,3.1,
X,X,X,59,69,25,47,67,36,81,S1,36,320,3,
50,70,34,64,X,36,51,71,34,85,S1,39,317,3,
84,S1,40,76,X,45,55,75,38,109,SO2,40,314,3,
76,S1,30,83,S1,40,91,S1,40,79,S1,34,323,2.7,
X,X,X,80,S1,39,54,74,36,87,S1,37,319,2.4,
92,S1,35,44,74,34,40,70,34,74,X,33,326,2.1,
62,72,37,41,71,39,61,71,37,77,S1,31,324,2.2,
85,S1,38,55,75,40,60,70,42,X,X,X,337,2.3,
X,X,X,63,73,38,52,72,40,95,S1,42,326,2.1,
TW50,X,20,TW50,X,30,TW50,X,30,TW50,X,21,325,5.4,
66,X,35,83,S1,34,105,SO2,25,59,69,37,336,3.6,
83,S1,29,62,72,33,114,SO2,37,70,X,41,326,5.7,
39,69,33,80,S1,32,57,67,28,57,67,34,338,5,
X,X,X,94,S1,30,71,X,32,69,X,27,325,4.6,
X,X,X,52,72,22,76,X,44,49,69,38,340,5.3,
68,X,35,96,S1,36,58,68,33,62,72,33,314,4.3,
X,X,X,64,74,29,61,71,34,81,S1,34,323,5.1,
78,X,40,77,X,38,59,69,31,80,S1,36,8,5.7,
77,X,42,98,S1,43,59,69,33,75,X,33,320,5.8,
67,77,35,66,76,35,80,S1,32,85,S1,33,321,6.1,
77,X,44,107,S1,47,78,X,44,X,X,X,319,6.3,
80,S1,27,80,S1,26,98,S1,39,96,S1,39,316,5.5,
66,76,35,76,X,40,53,73,34,56,76,37,329,7.1,
31,71,33,44,74,35,62,72,34,51,71,35,355,6.3,
95,S1,30,87,S1,22,83,S1,34,X,X,X,334,7.5,
62,72,36,50,70,33,40,70,33,82,X,42,308,7.9,
77,X,40,77,X,41,82,X,47,71,X,40,339,8,
70,X,37,67,77,39,71,X,39,61,71,38,321,7.1,
79,X,44,75,X,36,103,S1,34,60,70,29,334,6.7,
95,S1,37,92,S1,38,74,X,31,87,S1,30,346,6.9,
71,X,40,83,X,39,81,X,41,63,X,28,339,7.2,
77,X,40,55,75,34,100,S1,40,57,77,34,323,8.4,
82,X,48,62,72,36,73,X,35,98,S1,36,349,5.4,
65,75,36,68,78,29,102,S1,36,50,70,29,360,6.9,
86,S1,37,74,X,37,32,72,33,X,X,X,338,7.7,
99,S1,38,100,S1,34,73,X,30,64,74,26,328,7,
X,X,X,63,73,30,51,71,30,91,S1,34,313,7.7,
57,77,35,88,S1,41,66,76,33,X,X,X,323,7.8,
81,S1,36,56,76,37,84,S1,40,78,X,38,318,8.6,
96,S1,37,67,77,34,54,74,39,69,79,40,4,5.9,
X,X,X,X,X,X,94,S1,36,87,S1,29,311,7.7,
98,S1,42,73,X,41,62,72,37,80,X,39,313,9.4,
78,X,40,80,X,45,97,S1,38,70,X,37,322,10,
X,X,X,87,S1,33,77,X,40,85,S1,33,359,8.3,
83,X,43,62,72,34,31,71,26,69,79,36,3,8.5,
70,X,42,92,S1,36,62,72,32,88,S1,42,317,9,
82,X,44,68,78,37,67,77,36,59,79,35,302,8.8,
84,X,41,94,S1,39,80,X,41,X,X,X,315,9,
X,X,X,78,X,38,57,77,27,50,70,28,326,8.5,
99,S1,31,103,S1,41,55,75,31,107,S1,38,346,9.6,
102,S1,38,62,72,34,72,X,38,74,X,38,323,8.8,
X,X,X,X,X,X,64,74,33,102,S1,39,326,9.7,
72,X,33,90,S1,36,78,X,38,80,X,41,290,8.9,
76,X,41,39,79,36,66,76,33,67,77,33,314,9.3,
76,X,38,45,75,34,88,S1,27,73,X,36,317,9.6,
85,X,46,72,X,33,80,X,36,58,78,37,328,9.7,
61,71,32,57,77,30,73,X,31,97,S1,33,327,8.4,
62,72,36,81,X,46,88,S1,35,57,77,28,288,10.3,
68,78,34,53,73,35,92,S1,35,68,78,25,325,8.1,
86,S1,25,81,X,39,58,78,36,86,S1,36,318,10.9,
80,X,42,40,80,31,30,90,36,52,72,27,318,10.5,
51,71,24,87,S1,24,54,74,32,52,72,24,297,8.4,
86,S1,,77,X,40,44,84,37,88,S1,29,323,9.5,
X,X,X,60,70,29,101,S1,41,66,76,26,304,9.2,
103,S1,36,57,77,4,70,X,34,38,88,34,319,8.3,
92,S1,37,95,S1,33,88,S1,33,101,S1,37,303,9,
56,76,33,59,79,33,40,80,28,116,SO2,21,326,9.4,
76,X,37,33,83,30,45,75,30,61,71,21,308,10.2,
73,X,37,55,75,37,89,A,24,94,LL/A,15,301,10.5,
88,S1,36,63,73,35,59,79,30,81,X,31,314,8.8,
85,X,43,90,S1,34,70,80,22,85,X,47,298,9.2,
81,X,24,64,74,28,98,S1,36,X,X,X,295,7.9,
53,73,34,54,74,28,71,X,27,90,S1,26,303,9.4,
51,71,32,45,75,34,64,74,32,73,X,29,308,8.6,
X,X,X,85,X,41,49,79,33,58,78,29,306,9,
X,X,X,84,X,39,68,X,25,52,72,28,316,9,
71,X,29,92,S1,36,104,S1,37,61`,71,31,312,9.7,
105,S1,35,115,SO2,37,82,X,36,63,73,32,328,8.1,
79,X,37,37,77,36,45,75,33,77,X,38,319,8.1,
90,S1,29,87,S1,31,50,70,29,49,69,30,313,8.3,
64,74,34,88,S1,36,61,71,33,70,X,33,304,9,
75,X,38,64,74,29,XX,X,X,X,X,X,309,9.1,
X,X,X,87,S1,34,74,X,31,60,70,29,304,8.1,
84,X,39,60,70,30,63,73,28,X,X,X,306,6.7,
90,X,43,68,X,35,102,S1,31,67,X,28,313,7.5,
61,71,26,74,X,28,68,X,19,58,78,27,234,8.1,
97,S1,37,54,74,35,76,X,39,91,X,44,328,6,
61,71,34,51,71,36,64,74,37,82,X,41,346,6.7,
54,74,34,63,73,36,55,75,36,67,77,38,313,6.6,
83,X,41,62,72,32,84,X,34,61,71,40,304,5.6,
X,X,X,72,X,35,58,78,31,56,76,32,305,7.9,
83,X,40,113,SO2,37,74,X,36,94,S1,34,297,7.4,
X,X,X,78,X,39,44,74,37,57,77,35,327,8.2,
116,SO2,40,109,S1,39,88,X,43,83,X,42,317,6.3,
79,X,36,101,S1,36,59,79,27,77,X,35,305,7.6,
X,X,X,65,75,33,78,X,33,64,74,33,321,8.4,
71,X,33,42,72,34,84,X,35,54,74,37,326,5.7,
66,86,33,89,X,43,96,S1,38,72,X,40,345,8.7,
65,75,40,84,X,38,93,X,47,107,S1,40,29,5.3,
70,X,30,73,X,36,106,S1,33,68,X,31,8,6,
81,X,32,74,X,30,56,76,30,X,X,X,328,8.1,
86,X,46,74,X,40,80,X,36,X,X,X,21,6.8,
76,X,37,56,76,34,94,S1,34,69,X,35,328,9.4,
85,X,38,72,X,36,59,79,35,106,S1,35,330,8.1,
119,SO2,39,104,S1,36,81,X,35,55,75,32,337,8.4,
54,74,37,77,X,35,90,S1,37,91,S1,34,341,7.7,
76,X,34,64,74,37,84,X,36,101,S1,34,357,7.2,
58,78,32,55,75,31,56,76,32,49,79,29,337,7.5,
67,X,34,102,S1,33,77,X,31,X,X,X,342,7.7,
89,X,42,61,71,36,37,77,35,76,X,39,346,6.1,
76,X,34,100,S1,32,49,79,33,89,S1,35,330,6.5,
94,S1,32,50,70,32,52,72,34,67,X,31,350,6.6,
86,X,32,98,S1,33,84,X,36,58,78,35,28,7.3,
81,X,40,86,X,39,81,X,38,92,X,43,18,7.5,
46,76,31,95,S1,32,30,70,30,X,X,X,349,5,
76,X,32,41,71,33,76,X,40,82,X,38,360,6.2,
58,78,32,60,70,34,69,X,38,X,X,X,4,7.9,
70,X,32,57,77,33,61,71,34,77,X,32,32,6.5,
105,S1,37,75,X,32,92,S1,31,75,X,37,342,7,
63,73,28,88,X,37,100,S1,34,X,X,X,6,6.6,
84,X,33,70,X,32,XX,X,X,X,X,X,2,6.8,
