weight4,setup4,speed4,weight3,setup3,speed3,weight2,setup2,speed2,weight1,setup1,speed1,wind_dir,wind_speed,
79,SN2,35,60,S1,43,56,S1,40,107,SO2SN2S3,44,143,9.3,
85,S3,34,88,S3,36,100,SO2SN2S3,34,73,SN2,30,131,8.8,
83,S3,35,96,SO2SN2S3,38,71,SN2,34,104,SO2SN2S3,40,132,4,
90,S1SN2S3,28,106,SO2SN2S3,40,69,SO2,27,61,SO2,26,94,4.7,
114,SO2SN2S3,35,83,SN2,33,81,SN2,32,58,S1,34,136,8.6,
96,SN2 S3,21,99,S1 SN2 S3,25,80,SN2,20,X,X,X,107,10.1,
88,SN2,34,79,SO2,35,91,S1 S3,25,104,S1 SN2 S3,23,136,8.7,
34,54,35,90,SN2,31,86,SO2,33,100,SI S3,37,131,15.1,
72,SO2,30,73,SO2,33,83,SO2,35,X,X,X,141,8.9,
67,S1,41,97,S3,36,102,S1 S3,42,70,S1,34,124,10,
70,S1,34,70,S1,39,66,S1,34,82,SO2,31,142,10.8,
92,SN2,37,74,SO2,37,78,SO2,44,105,SO2 S3,37,123,11.2,
103,SN2 S3,35,78,SO2,39,63,S1,44,79,SO2,39,212,5.1,
96,S3,37,82,SN2,34,81,SN2,35,78,SO2,37,145,11.2,
50,X,43,79,SO2,41,71,SO2,33,81,SN2,28,139,10.2,
96,S3,43,66,S1,46,87,SN2,41,79,SO2,37,168,7.2,
75,SO2,39,76,SO2,39,71,SO2,36,77,SO2   ,35,115,11.7,
68,SO2,30,101,SO2 S3,30,79,SO2,39,X,X,X,141,12.8,
86,SN2,35,86,SN2,38,67,SO2,41,86,SN2,38,204,6.4,
99,S1 S3,27,96,S1 S3,33,67,SO2,19,95,S1 S3,27,149,11.8,
67,SO2,30,93,S1 S3,30,74,SN2,18,53,X,38,125,11.3,
56,X,39,90,S3,33,88,SN2,35,61,S1,33,124,13.7,
72,SO2,37,67,S1,46,70,SO2,37,66,S1,46,144,11.9,
54,S1,27,78,SN2,26,88,S3,29,69,SO2,26,140,12.3,
84,SN2,23,34,54,30,101,SO2 S3,29,94,S3,21,129,13.6,
X,X,X,51,X,34,52,X,30,90,S3,25,139,13.3,
114,S1 SN2 S3,43,64,S1,36,43,54,38,82,SN2,34,155,14,
62,S1,40,81,SN2,35,66,S1,40,65,S1,40,160,12.4,
X,X,X,95,S1 S3,45,75,SO2,39,95,S1 S3,49,206,11.4,
68,SO2,31,87,SN2,31,61,S1,39,63,S1,39,170,7.8,
73,SN2,22,100,SO2 S3,35,61,S1,35,89,S3,33,137,14.6,
X,X,X,76,SO2,27,75,SO2,30,59,S1,30,169,13.7,
X,X,X,93,SN2,35,61,S1,32,73,SO2,33,135,13.3,
X,X,X,109,SN2 S3,35,116,SO2 SN2 S3,47,87,SN2,34,150,10,
X,X,X,76,SO2,28,49,X,38,85,SN2,32,177,8.9,
104,S1 S3,30,83,SN2,23,92,S3,24,59,S1,26,233,7.6,
89,SN2,34,74,SO2,29,77,SO2,29,84,SO2,34,122,13.7,
63,S1,37,62,S1,37,88,SN2,32,62,S1,35,146,14,
87,SN2,30,75,SO2,32,88,SN2,33,107,SO2 S3 ,35,153,12.8,
83,SN2,32,64,S1,33,48,X,39,75,SO2,34,107,12.5,
66,S1,33,67,S1,36,85,SN2,26,X,X,X,115,13,
45,X,40,90,SN2,35,63,S1,35,70,SO2,35,148,10.9,
80,SN2,33,54,S1,33,80,SN2,24,80,SN2,29,138,11.5,
53,S1,24,56,S1,34,90,S3,26,84,SN2,34,133,13,
116,SN2 S3,28,86,SN2,19,X,X,X,X,X,X,129,10.9,
60,S1,28,63,S1,34,78,SO2,28,54,S1,28,124,10.3,
81,SN2,27,75,SO2,27,60,S1,27,106,S1 S3,30,142,10.2,
X,X,X,99,S3,25,107,S1 S3,33,83,SN2,22,114,11.4,
89,SN2,34,88,SN2,34,97,S3,32,X,X,X,198,12.3,
X,X,X,107,S1 S3 ,43,92,SN2,36,77,SO2,36,141,11.9,
117,S1 SN2 S3 ,34,60,S1,32,75,SO2,25,88,SN2,25,149,10.2,
66,S1,34,92,SN2,30,89,SN2,34,87,SN2,30,158,12.4,
75,SO2,38,70,SO2,38,72,SO2,35,73,SO2,34,108,9.8,
87,SN2,36,71,SO2,36,70,SO2,35,63,S1,34,153,5.3,
78,SN2,24,88,SN2,30,80,SN2,40,X,X,X,224,6.3,
75,SO2,29,83,SN2,30,71,SO2,30,110,SN2 S3,33,150,5.1,
62,S1,37,53,X,44,65,S1,35,76,SO2,31,148,5.2,
78,SO2,37,55,X,47,62,S1,36,77,SO2,39,158,5.2,
66,S1,42,84,SN2,38,104,SN2 S3,38,66,S1,34,141,5.4,
88,SN2,38,93,SN2,40,92,SN2,38,X,X,X,193,6.7,
88,SN2,33,70,SO2,33,61,S1,37,60,S1,37,172,8.1,
55,S1,33,103,SN2 S3,25,47,X,33,70,SO2,27,147,6,
80,SO2,29,57,S1,29,88,SN2,29,79,SO2,30,116,7,
X,X,X,98,S3,25,51,X,18,90,SN2,20,,11,
91,SN2,19,69,S1,30,87,SO2,25,96,SN2,24,151,9.4,
87,SO2,30,74,S1,38,63,S1,35,89,SO2,30,,8,
85,SO2,30,64,S1,30,85,SO2,37,X,X,X,,10.4,
X,X,X,57,S1,23,56,S1,24,77,SO2,30,,3.5,
74,SO2,25,59,S1,27,66,S1,30,X,X,X,,9.7,
78,SO2,27,64,S1,28,79,SO2,30,93,SN2,28,,11.8,
83,SO2,28,77,SO2,26,81,SO2,24,95,SN2,28,,6.7,
81,SO2,22,89,SO2,28,66,S1,27,83,SO2,31,136,6.1,
108,SO2S3,28,80,SO2,27,95,SN2,22,X,X,X,108,11.1,
94,SN2,41,85,SO2,38,102,SO2S3,28,81,SO2,41,103,12.9,
84,SO2,34,69,S1,30,73,S1,30,77,SO2,24,125,7.8,
96,S3,38,72,SO2,30,66,S1,42,97,S3,30,91,12.2,
71,S1,40,77,SO2,24,72,S1,38,96,S3,30,335,8.3,
77,SO2,36,104,S1S3,40,91,SN2,36,71,S1,40,131,7.4,
62,S1,37,60,S1,36,74,S1,46,97,S3,37,86,4.4,
X,X,X,95,SN2,29,71,S1,40,109,SO2S3,31,144,8.4,
59,S1,32,74,SO2,24,72,S1,38,103,S1S3,33,90,8,
78,SO2,22,74,SO2,29,59,S1,29,74,SO2,26,53,8.1,
101,S1S3,17,99,S1S3,33,70,S1,23,92,SN2,27,114,8.6,
X,X,X,75,SO2,22,80,SO2,23,88,SN2,11,97,10.4,
X,X,X,48,X,19,58,X,36,124,SN2 S3,19,80,10.4,
68,S1,30,101,S1S3,28,70,S1,27,120,SO2S3,36,92,5.9,
98,S3,14,56,X,24,91,SN2,22,96,SN2,26,97,7.1,
70,S1,28,102,S3,30,92,SO2,33,86,SO2,36,99,9.1,
75,S1,36,75,S1,28,67,S1,27,75,S1,28,95,3.9,
81,SO2,20,55,X,20,60,X,27,121,S1S3,29,65,9.3,
86,SO2,34,52,X,28,76,S1,34,91,SO2,38,76,9.5,
94,SO2,25,64,X,38,70,X,32,83,S1,34,51,10,
87,S1,36,84,S1,34,98,SO2,32,89,S1,30,58,9.4,
98,SO2,42,87,S1,35,65,X,35,74,X,48,63,2.6,
64,X,38,61,X,32,57,X,30,X,X,X,58,4.4,
75,X,35,112,S3,30,81,S1,35,81,S1,39,60,1.6,
93,SO2,34,91,SO2,30,64,X,45,106,S3,30,29,4.6,
59,X,22,70,X,21,80,S1,25,107,S3,0,63,6.2,
71,X,41,53,73,30,98,SO2,26,X,X,X,66,14.4,
76,X,28,83,S1,31,64,74,36,X,X,X,60,10.4,
X,X,X,78,X,49,92,SO2,24,32,82,36,57,10.6,
94,SO2,20,81,S1,34,70,X,35,87,S1,40,54,13.2,
111,S3,14,92,SO2,20,81,S1,34,X,X,X,49,12.9,
113,SN2,28,75,X,43,71,X,36,93,SO2,25,49,12,
X,X,X,49,79,39,38,68,37,60,70,28,82,8.9,
80,X,39,61,71,39,75,X,45,62,72,39,71,9.3,
93,SO2,33,39,69,27,55,75,47,77,X,51,37,11.8,
97,SO2,25,106,SN2,19,98,SO2,25,91,SO2,25,51,11.9,
91,SO2,11,84,S1,19,70,X,17,77,S1,15,51,13.7,
75,X,39,65,75,35,65,75,39,96,S1,42,28,12.7,
X,X,X,76,X,34,85,X,39,89,S1,30,41,11.8,
90,S1,36,72,X,25,68,X,36,52,72,29,74,11.7,
54,74,24,66,76,33,52,72,26,77,X,33,24,10.7,
X,X,X,58,68,17,42,72,25,94,S1,28,57,11.9,
118,SN2,22,80,X,37,92,S1,35,75,X,24,52,11.1,
82,X,22,63,73,23,52,72,12,104,SO2,14,40,12,
73,83,35,54,84,30,52,82,38,68,78,31,51,13.6,
58,88,40,63,83,35,67,87,37,59,89,34,54,12.4,
92,X,34,86,X,36,77,X,26,100,S1,34,63,14.3,
83,X,22,71,81,25,61,81,33,X,X,X,74,10.8,
96,S1,36,99,S1,25,61,81,35,78,X,25,51,10.8,
X,X,X,75,85,36,66,86,35,72,82,31,77,10.9,
78,88,37,88,X,46,57,87,41,83,X,41,94,9.9,
73,83,41,49,89,41,40,90,41,109,SO2,21,41,8.1,
X,X,X,80,X,35,57,77,38,89,S1,30,56,8.4,
74,X,35,73,X,44,79,X,40,56,76,35,46,5.4,
70,X,39,80,X,39,62,72,32,68,78,39,319,3.3,
X,X,X,73,X,33,78,X,31,92,S1,31,32,5.1,
X,X,X,102,S1,40,81,X,41,104,S1,37,42,8.8,
54,84,38,60,80,36,82,X,44,66,86,40,38,7.9,
97,S1,29,80,X,39,99,S1,30,86,X,37,349,9,
94,S1,33,66,86,32,58,88,30,73,83,22,332,8.8,
81,X,33,82,X,34,58,88,20,73,83,33,352,11,
57,87,24,79,89,30,102,S1,22,65,85,22,6,11.6,
72,92,34,72,92,37,55,95,36,81,91,43,58,8.4,
77,97,24,62,92,44,83,93,39,119,SO2,24,33,9.5,
104,S1,46,69,89,42,106,S1,39,93,X,36,354,10,
88,X,34,95,X,34,112,S1,35,79,89,34,31,8.1,
74,84,36,68,88,38,52,82,35,54,84,34,25,7.3,
97,S1,39,86,X,46,91,X,42,55,85,39,321,6.5,
74,84,18,57,87,29,86,X,29,X,X,X,34,10.1,
78,88,38,66,86,34,104,S1,34,86,X,38,41,9.7,
85,X,38,50,80,29,105,S1,38,X,X,X,4,9.1,
89,X,40,109,S1,34,73,83,30,86,X,37,333,9.6,
78,88,38,120,SO2,33,65,85,44,87,X,40,358,11.4,
78,88,35,99,S1,38,84,X,40,65,85,40,25,9.7,
62,82,26,70,80,30,68,88,33,X,X,X,10,8.1,
77,87,32,83,X,34,59,79,25,X,X,X,36,8.6,
91,X,31,63,83,32,78,88,33,80,X,32,30,9.4,
108,S1,34,94,X,35,115,SO2,35,65,85,36,30,8,
78,88,36,50,80,32,60,80,30,X,X,X,67,7.9,
95,X,48,68,88,41,91,X,46,X,X,X,46,7.6,
104,S1,39,95,S1,30,77,87,36,88,X,36,24,8.5,
101,S1,40,90,X,48,90,X,40,X,X,X,18,7.7,
84,X,35,96,S1,35,69,79,35,102,S1,35,34,6.9,
TW50,10,22,TW50,10,35,TW50,10,21,TW50,10,35,359,8.2,
79,X,30,51,81,35,81,X,39,62,82,34,27,5.9,
96,S1,24,73,83,30,60,80,31,95,S1,25,280,6.4,
52,82,33,74,84,33,96,S1,30,52,82,29,350,8.9,
82,X,34,63,83,30,99,S1,31,X,X,X,343,6.1,
89,X,41,63,83,45,58,88,47,61,81,44,333,6.2,
87,X,42,97,S1,33,74,84,31,95,S1,30,53,6.8,
87,X,35,82,X,40,64,84,40,94,S1,30,13,5.2,
89,X,35,59,89,30,121,SO2,38,X,X,X,344,8.3,
113,SO2,18,78,89,34,61,81,32,81,X,34,6,6.4,
79,89,37,101,S1,33,44,84,35,68,88,34,316,6.1,
86,X,40,91,X,36,94,X,34,77,87,32,340,10.1,
58,88,33,111,S1,40,75,85,37,88,X,35,20,8.2,
59,89,36,71,81,35,62,82,37,96,X,44,25,6.7,
85,X,38,69,79,33,76,86,40,80,X,30,315,4.6,
X,X,X,90,X,44,91,X,33,71,81,39,39,8.6,
51,81,31,89,X,40,67,87,45,87,X,47,330,6.4,
88,X,40,110,SO2,35,90,S1,35,80,X,18,335,7.3,
75,85,38,87,X,45,82,X,35,57,87,33,19,6.4,
67,77,42,109,S1,33,73,83,35,116,SO2,32,358,7.2,
83,X,35,70,80,35,89,X,42,101,S1,30,8,7.9,
75,85,31,73,83,35,54,84,30,57,77,22,11,9,
97,S1,36,92,S1,33,80,X,36,89,X,31,353,6.3,
92,S1,21,67,77,29,60,80,31,67,77,30,338,7.2,
88,X,41,86,X,35,61,81,33,82,X,29,6,7.7,
100,S1,32,107,S1,32,105,S1,32,X,X,X,359,8,
77,X,35,79,X,38,84,X,39,92,S1,16,327,6.6,
54,84,35,70,X,30,56,86,39,63,83,36,356,5,
93,S1,34,87,S1,36,92,S1,36,83,X,45,347,7.6,
89,S1,35,113,SO2,30,88,S1,30,78,X,35,20,8.9,
84,S1,30,77,X,30,92,S1,29,107,S1,35,328,6.8,
98,S1,30,70,80,40,77,X,35,103,S1,40,24,8.6,
69,79,36,83,X,35,74,X,45,79,X,37,335,9.4,
85,S1,30,91,S1,30,74,X,33,91,S1,35,336,7.8,
103,SO2,34,71,X,34,79,X,37,84,S1,29,316,8.9,
59,79,34,73,X,33,90,S1,34,120,SN2,20,313,8,
93,S1,34,73,83,32,84,X,33,65,85,37,357,10.4,
72,X,33,74,X,34,71,X,35,80,X,39,34,8.2,
71,81,33,65,75,33,69,79,29,81,X,36,344,10.6,
112,SO2,22,X,X,X,49,79,30,92,S1,30,2,10.1,
X,X,X,64,74,35,56,76,22,102,S1,40,15,8.1,
71,X,33,99,S1,34,79,X,33,74,X,34,340,8.1,
86,S1,33,66,76,33,75,X,29,64,74,33,18,7.3,
81,X,34,56,76,29,77,X,30,69,79,37,342,6.3,
76,X,40,102,S1,42,70,X,41,89,S1,36,25,7.7,
63,X,31,100,S1,40,72,X,30,66,76,29,344,4.9,
87,S1,28,73,X,34,71,X,31,75,X,34,10,9.1,
X,X,X,86,S1,3,79,X,36,91,S1,28,329,10.4,
65,75,27,78,X,29,85,S1,29,67,77,28,27,8.4,
93,S1,38,81,X,42,71,X,35,90,S1,26,339,6.3,
93,S1,30,74,X,34,88,S1,33,85,S1,29,2,7.4,
82,S1,25,82,S1,24,71,X,28,75,X,18,320,7.9,
58,78,30,88,S1,30,71,X,30,X,X,X,27,8.8,
55,75,24,51,71,23,69,79,25,X,X,X,337,10.8,
60,70,24,61,71,26,47,77,30,X,X,X,333,8.4,
92,S1,26,51,71,16,89,S1,16,X,X,X,338,10.3,
87,X,35,61,81,40,58,78,27,84,X,35,322,9.6,
64,84,35,80,X,35,87,X,42,95,S1,21,1,9.2,
X,X,X,88,X,39,64,84,40,62,82,39,358,9.9,
67,77,35,94,S1,35,76,X,35,81,X,37,354,9.4,
70,X,26,77,X,35,63,73,30,96,S1,31,319,7.4,
110,S02,30,79,X,34,80,X,30,X,X,X,347,8.6,
91,S1,31,74,X,31,63,73,35,69,79,31,338,9.2,
66,76,32,61,71,33,71,X,23,62,72,18,17,8.9,
77,X,35,79,X,32,97,S1,32,73,X,29,327,10.9,
55,75,30,98,S1,36,63,83,32,84,X,36,15,8.7,
X,X,X,85,X,34,101,S1,32,103,S1,30,336,10.8,
76,X,36,112,SO2,30,91,S1,30,X,X,X,317,12.1,
98,S1,30,91,S1,34,60,80,32,85,X,37,329,10.5,
65,75,30,68,78,27,63,73,27,103,S1,34,312,11,
91,S1,30,75,X,33,81,X,36,62,82,33,352,11.1,
107,S1,36,88,X,42,57,87,33,X,X,X,339,9.6,
76,X,32,68,78,30,65,32,34,81,X,34,326,11.6,
55,75,32,44,84,33,49,79,32,86,X,35,343,6.6,
83,X,35,70,80,35,65,75,30,85,X,42,330,9.5,
81,X,40,64,74,32,114,SO2,32,98,S1,38,331,10.8,
71,X,29,75,X,29,72,X,33,X,X,X,13,9.3,
68,78,34,102,S1,36,68,78,33,48,78,30,359,9.6,
107,S1,34,104,S1,34,82,X,36,89,X,40,352,7.5,
101,S1,36,64,84,37,119,SO2,37,106,S1,39,349,6.9,
65,85,41,84,X,37,54,84,37,X,X,X,311,5.5,
56,86,36,81,X,36,78,X,40,69,79,33,326,3.4,
84,X,44,75,X,38,77,X,41,78,X,39,10,4.4,
X,X,X,74,X,38,95,S1,37,85,S1,30,1,3.6,
86,S1,30,85,S1,33,68,78,36,114,SO2,38,358,4.2,
85,S1,35,60,80,40,57,77,38,76,X,40,329,3.8,
91,S1,32,68,78,40,75,X,40,73,X,35,328,4.9,
90,S1,38,85,S1,34,85,S1,33,61,71,33,349,4.9,
X,X,X,83,S1,26,58,78,28,64,74,26,350,4.9,
94,S1,36,94,S1,36,88,S1,28,88,S1,31,323,8.7,
X,X,X,81,X,40,83,X,35,76,X,37,6,7.5,
74,X,35,81,X,41,89,S1,30,X,X,X,332,8.2,
95,S1,40,88,S1,32,68,78,20,79,X,32,315,8.5,
113,SO2,38,77,X,40,85,S1,30,61,71,33,27,4.3,
73,X,38,82,X,44,60,80,35,47,77,38,354,6,
94,S1,36,90,S1,35,74,X,36,106,SO2,28,343,5.6,
101,SO2,33,91,S1,33,108,SO2,36,85,S1,30,359,7.3,
65,75,33,78,X,40,85,S1,33,79,X,40,353,8.5,
X,X,X,66,76,30,80,X,35,67,77,28,318,5.8,
87,S1,34,105,SO2,34,84,S1,30,101,SO2,30,23,4.3,
58,78,24,67,77,28,74,X,34,72,X,30,23,9.2,
47,77,27,79,X,39,72,X,37,X,X,X,336,7.1,
77,X,45,98,S1,20,76,X,38,49,79,31,41,6.6,
100,S1,36,80,X,35,107,SO2,30,54,74,28,27,8,
68,78,36,69,79,34,96,S1,30,106,SO2,24,30,7.1,
87,S1,30,64,84,36,54,84,30,80,X,41,13,8.3,
75,85,38,78,X,33,91,S1,34,82,X,33,11,8.1,
X,X,X,119,SO2,34,69,79,34,79,X,30,15,9.4,
69,79,34,89,X,39,82,X,35,102,S1,37,29,8.1,
79,X,36,89,X,40,69,79,34,X,X,X,356,8.3,
95,S1,32,89,X,36,59,79,34,87,X,34,25,7.6,
88,S1,29,91,S1,31,103,S1,31,93,S1,32,16,10.4,
66,76,21,93,S1,21,68,78,28,58,78,21,34,8.9,
79,X,32,107,S1,34,73,X,27,X,X,X,21,9.4,
71,X,22,75,X,23,55,75,10,72,X,15,354,9.7,
80,X,24,77,X,26,83,X,33,55,85,25,338,10.3,
73,83,25,58,88,24,69,79,20,55,85,28,26,8.6,
59,79,25,63,83,25,83,X,35,X,X,X,29,8.9,
X,X,X,74,84,29,59,89,33,58,88,15,18,8.3,
72,82,30,88,X,34,78,88,36,74,84,24,40,9.4,
83,X,25,70,80,26,83,X,30,98,S1,19,19,9.8,
65,85,20,54,84,22,79,X,24,78,X,24,338,9.8,
87,X,40,72,82,34,106,S1,33,66,86,32,351,9.5,
66,86,32,94,S1,21,X,X,X,102,S1,28,34,10.5,
66,86,25,58,88,21,90,X,25,48,88,21,38,10.5,
79,X,24,57,87,24,55,85,23,63,83,27,11,7.8,
66,86,28,70,80,26,52,82,25,87,X,38,27,10.9,
X,X,X,73,83,23,70,80,24,115,SO2,22,349,9.7,
64,84,28,93,X,34,70,90,30,69,89,31,351,8.5,
82,X,26,64,82,24,96,S1,10,78,88,22,35,10.1,
90,X,26,87,X,37,68,88,25,48,88,20,29,10.8,
91,X,33,85,X,37,68,88,16,52,92,20,40,8.5,
X,X,X,87,X,30,70,90,32,71,91,28,30,9.7,
58,98,34,84,94,35,72,92,35,95,X,30,33,10.5,
72,92,35,65,95,30,59,89,32,X,X,X,39,8.5,
73,93,39,94,X,39,78,98,39,X,X,X,25,10.7,
64,94,35,53,93,34,62,92,35,67,87,36,31,8.2,
77,87,33,109,S1,35,73,93,37,X,X,X,45,11.8,
74,94,37,77,97,34,75,95,35,98,X,42,8,6.4,
X,X,X,72,92,27,68,88,20,X,X,X,30,10.9,
94,X,40,77,97,35,74,94,20,105,S1,32,37,9.9,
TW50,10,30,TW50,10,32,TW50,10,40,TW50,10,37,340,1.8,
X,X,X,62,X,31,57,67,32,64,X,30,77,1,
X,X,X,79,S1,28,99,SO2,32,73,S1,27,20,3,
93,S1,36,103,S1,38,80,X,40,113,SO2,41,329,2.8,
103,S1,31,55,75,33,94,S1,35,X,X,X,20,2.7,
63,73,35,66,76,21,54,74,34,84,S1,32,349,4.7,
68,X,31,74,X,33,71,X,33,X,X,X,330,4.2,
63,73,33,64,74,21,81,X,35,51,81,33,333,2.6,
84,S1,35,77,S1,36,93,S1,38,91,S1,38,291,1.1,
81,X,36,69,79,37,83,X,42,91,S1,33,349,2.8,
94,S1,36,102,S1,41,105,S1,44,78,X,43,335,2.6,
94,S1,36,59,79,36,92,S1,38,98,S1,39,20,3.3,
105,S1,33,69,79,35,72,X,35,73,X,37,354,5,
90,S1,30,77,X,32,67,77,37,97,S1,40,30,3.6,
63,83,35,61,81,37,77,X,38,92,S1,38,51,2.1,
92,S1,39,76,X,39,66,76,39,78,X,40,317,3.8,
73,X,38,95,S1,38,68,78,30,80,X,40,324,2.4,
88,S1,35,68,78,28,67,77,34,84,S1,36,359,3.6,
84,S1,30,73,X,40,101,SO2,22,78,X,40,34,4.1,
107,SO2,30,92,S1,32,89,S1,37,90,S1,38,11,2.2,
82,X,42,93,S1,36,108,SO2,30,102,SO2,30,355,3.4,
80,X,36,114,SO2,31,79,X,37,71,X,34,328,4.5,
78,X,37,71,X,36,86,S1,37,61,81,38,328,6.3,
83,X,37,58,78,36,68,78,37,78,X,38,24,5.5,
60,80,37,71,X,36,57,77,36,67,77,34,39,5.5,
68,78,33,104,S1,38,68,78,31,54,84,31,360,5.8,
73,X,41,68,X,33,45,85,34,66,76,37,49,3.5,
81,X,37,71,X,27,100,S1,41,X,X,X,345,1.7,
101,S1,32,100,S1,38,59,79,37,106,S1,42,327,5.6,
86,X,38,70,X,37,106,S1,35,X,X,X,319,5.5,
X,X,X,79,X,34,94,S1,31,72,X,27,324,4.2,
91,S1,27,67,X,34,69,X,36,X,X,X,349,3.8,
82,X,35,78,X,33,78,X,37,64,74,34,8,"3,7",
97,S1,30,101,S1,34,70,X,36,64,84,38,348,5.4,
96,S1,37,83,X,40,76,X,38,107,S1,42,338,5.1,
92,S1,36,90,S1,24,72,X,33,102,S1,37,27,4.4,
86,S1,27,86,S1,30,66,76,35,78,X,36,329,4.1,
X,X,X,85,S1,23,117,SO2,25,59,79,32,23,6.8,
61,81,31,59,79,33,57,77,37,103,S1,38,321,7.2,
83,X,35,58,78,37,85,X,36,99,S1,34,13,3.3,
75,X,37,65,75,35,102,S1,33,68,78,34,350,6.8,
107,S1,36,78,X,37,77,X,35,70,X,35,338,7.7,
89,S1,37,105,S1,34,94,S1,32,77,X,30,320,7.9,
82,S1,26,90,S1,26,105,SO2,24,52,72,22,360,6.7,
69,79,33,66,86,32,101,S1,30,80,X,29,309,6.6,
X,X,X,91,X,39,86,X,35,79,X,34,317,8.9,
83,X,38,78,X,36,95,S1,34,100,S1,30,331,7.6,
72,X,33,77,X,28,100,S1,30,85,X,35,359,8.5,
69,79,32,82,X,33,95,S1,35,72,X,36,311,4.9,
68,78,33,97,S1,31,65,85,31,69,79,19,296,7.8,
X,X,X,91,S1,36,76,X,32,88,S1,28,306,8.2,
88,S1,26,72,X,28,80,X,36,89,S1,38,305,8.5,
101,S1,35,69,X,30,72,X,30,76,X,35,329,5.3,
X,X,X,74,X,26,72,X,32,60,80,36,4,7.5,
77,X,32,79,X,35,57,77,36,71,X,34,32,5.8,
93,S1,31,78,X,34,62,82,32,57,77,30,340,8.1,
57,77,26,76,X,33,69,79,27,X,X,X,328,7.3,
81,X,34,69,79,33,69,79,36,60,80,35,318,9.8,
84,X,35,73,X,37,102,S1,38,90,S1,36,326,6.8,
86,X,40,77,X,33,92,X,38,87,X,39,357,6,
63,73,28,53,73,30,89,X,45,X,X,X,318,6.4,
X,X,X,X,X,X,68,78,23,78,X,35,342,5.8,
89,X,30,77,X,34,68,78,27,70,80,36,330,10.6,
71,X,37,92,S1,32,75,X,34,72,X,38,27,8.2,
88,S1,36,73,X,34,74,X,29,89,S1,32,323,6.9,
X,X,X,X,X,X,64,74,25,90,S1,26,347,8.2,
38,88,34,89,X,27,76,X,27,61,81,19,327,9.9,
81,X,30,120,SO2,24,85,X,35,60,80,23,40,10.2,
82,X,32,65,85,34,99,S1,32,X,X,X,358,1.6,
66,76,33,92,S1,35,70,X,31,46,76,23,18,8.6,
72,X,23,51,81,33,62,82,27,80,X,29,20,9.4,
106,S1,34,74,84,30,81,X,28,84,X,36,359,9.4,
100,S1,34,81,X,37,77,X,32,100,S1,29,15,8.7,
59,79,28,81,X,35,86,X,35,76,X,32,34,7.9,
62,82,32,62,82,30,57,87,30,75,X,32,23,10.8,
60,80,29,62,82,30,118,SO2,30,84,X,32,21,11.8,
X,X,X,66,86,35,77,X,33,64,84,28,328,10.3,
76,86,34,69,79,34,98,S1,32,68,88,33,349,9.8,
X,X,X,X,X,X,70,X,29,72,X,25,25,10.2,
114,SO2,30,99,S1,32,95,S1,31,95,S1,29,15,10,
57,77,32,72,X,32,74,X,34,46,86,35,356,10.1,
95,S1,33,94,S1,36,66,76,26,99,S1,33,338,10.5,
X,X,X,110,SO2,15,83,X,38,85,X,33,325,12,
87,X,35,63,83,33,88,X,38,84,X,37,338,9.7,
81,X,30,56,86,31,97,S1,29,50,80,28,347,9.3,
X,X,X,92,S1,33,70,X,32,107,S1,27,322,8.7,
63,83,40,62,82,41,99,S1,38,86,X,37,13,8.1,
82,X,32,61,81,35,85,X,36,85,X,34,8,9.3,
121,SO2,34,65,85,33,63,83,26,98,S1,35,1,7,
82,X,34,67,77,32,73,X,30,50,80,31,324,7.4,
55,85,32,87,X,34,63,83,33,61,81,30,337,7.6,
103,S1,32,116,SO2,34,X,X,X,80,X,33,340,8.8,
X,X,X,93,S1,39,60,80,34,72,X,32,18,10.3,
108,S1,29,83,X,33,73,X,32,92,S1,30,17,8.1,
74,X,35,74,X,36,84,X,34,80,X,34,347,8.8,
66,86,33,70,X,34,59,79,32,101,S1,31,340,7.8,
65,85,35,54,84,36,101,S1,37,X,X,X,333,8.9,
89,X,36,80,X,34,97,S1,30,X,X,X,8,11.3,
86,X,36,86,X,35,61,81,34,81,X,34,316,8.8,
92,S1,31,74,X,25,94,S1,31,57,77,25,25,6.7,
118,SO2,33,70,X,35,58,78,34,74,X,27,326,11.6,
63,73,34,87,X,33,75,X,30,67,77,32,293,9.9,
X,X,X,80,X,25,97,S1,33,96,S1,31,1,8.1,
76,X,36,65,85,37,51,81,35,72,X,34,321,9.6,
57,77,30,69,79,30,63,83,29,63,83,28,328,8.7,
100,S1,32,65,85,31,66,86,36,89,X,36,330,11.6,
X,X,X,77,X,30,66,86,29,107,S1,31,326,11.4,
65,85,32,89,X,32,63,83,31,104,S1,33,350,11.3,
79,X,34,67,87,32,105,S1,30,111,S1,38,351,9.6,
68,78,32,105,S1,33,72,X,31,60,80,31,39,10.6,
87,X,33,98,S1,34,74,X,35,66,86,35,9,8.6,
79,X,32,90,X,27,91,X,30,77,X,28,16,9.4,
50,80,34,74,X,33,86,X,31,98,S1,31,48,10.3,
81,X,32,98,S1,30,67,87,30,60,80,29,325,7.2,
83,X,38,69,79,36,81,X,33,60,80,23,342,7.6,
95,S1,26,74,X,32,55,75,30,105,S1,28,3,8.3,
92,S1,36,54,84,38,78,X,35,65,85,35,13,10.4,
107,S1,32,66,86,34,110,S1,33,57,87,35,328,8.7,
65,85,31,75,X,33,X,X,X,74,X,32,359,11.8,
68,78,34,65,85,37,58,88,38,83,X,40,11,6.9,
